PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,SortKey,GameID,PGN
hfMHE,2r3k1/2r2pp1/7p/2p5/1P3qN1/2QR4/7P/4R1K1 w - - 0 29,c3e5 f4g4 d3g3 g4d4 e5d4 c5d4,1368,75,94,15109,advantage hangingPiece long middlegame,https://lichess.org/OZj5h4W5#56,,1420246,OZj5h4W5,1. d4 d5 2. Nf3 Nf6 3. c4 c6 4. Nc3 e6 5. Bg5 h6 6. Bxf6 Qxf6 7. e4 dxe4 8. Nxe4 Bb4+ 9. Ned2 c5 10. dxc5 O-O 11. a3 Bxd2+ 12. Qxd2 Rd8 13. Qc2 e5 14. Bd3 Bg4 15. Be4 Nc6 16. O-O a5 17. Rfe1 Rac8 18. Bxc6 Rxc6 19. Nxe5 Bf5 20. Qc3 Rxc5 21. b4 axb4 22. axb4 Rc7 23. Rad1 Re8 24. f4 Rec8 25. c5 b6 26. g4 Bxg4 27. Rd3 bxc5 28. Nxg4 Qxf4 *
sUNKR,2RR4/5pk1/5n1q/pp3p2/8/1P4P1/PB3PKP/4r3 b - - 20 39,f5f4 d8g8 g7h7 g8h8 h7g6 h8h6,1827,76,95,13838,crushing endgame long pin skewer,https://lichess.org/Pt3HyH2y/black#77,,1314610,Pt3HyH2y,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Qf3 h6 9. Ne4 cxb5 10. Nxf6+ gxf6 11. Qxa8 Bc5 12. O-O Rg8 13. g3 Qd7 14. Qe4 Bb7 15. Nc3 Bxe4 16. Nxe4 Qc6 17. d3 Be7 18. c3 f5 19. Nd2 Qd5 20. d4 exd4 21. cxd4 Kf8 22. Nb3 Nc4 23. Bxh6+ Ke8 24. Rfe1 Rg6 25. Bf4 Re6 26. Rab1 a5 27. Nc5 Bxc5 28. dxc5 Qxc5 29. b3 Nb6 30. Be3 Qe7 31. Kf1 Nd5 32. Bd4 Qb4 33. Bb2 Qd2 34. Red1 Qh6 35. Kg1 Nf6 36. Rbc1 Kf8 37. Rc8+ Kg7 38. Rdd8 Re1+ 39. Kg2 *
oFzhT,r2q1rk1/1Q3p2/p2bbp1p/3p4/3Pp3/2N1P2P/PP1N1PP1/R4RK1 w - - 0 16,c3d5 e6d5 b7d5 d6h2 g1h2 d8d5,1448,80,95,22720,advantage discoveredAttack long middlegame,https://lichess.org/k7yrrRjF#30,Queens_Gambit_Declined Queens_Gambit_Declined_Modern_Variation,2158400,k7yrrRjF,1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. Bg5 c6 5. e3 Bd6 6. Nf3 Nbd7 7. h3 e5 8. cxd5 cxd5 9. Bb5 a6 10. Bxd7+ Bxd7 11. O-O e4 12. Nd2 Be6 13. Qb3 O-O 14. Qxb7 h6 15. Bxf6 gxf6 *
c8ebE,R1b3k1/1pq1r1p1/2p4p/4pp2/1P1P4/2PB4/4QPPP/6K1 b - - 1 23,e5d4 a8c8 c7c8 e2e7,1509,77,95,24596,crushing deflection endgame short,https://lichess.org/Ymf9CHBu/black#45,,2336620,Ymf9CHBu,1. d4 e6 2. Nf3 d5 3. Bg5 Nf6 4. e3 Be7 5. Bd3 h6 6. Bh4 c6 7. c3 Nbd7 8. Nbd2 Qb6 9. b4 a5 10. a3 O-O 11. O-O Re8 12. Qe2 axb4 13. axb4 Rxa1 14. Rxa1 Nf8 15. e4 dxe4 16. Nxe4 Nxe4 17. Qxe4 Ng6 18. Bxe7 Rxe7 19. Ne5 f5 20. Qe3 Nxe5 21. Qxe5 Qc7 22. Qe2 e5 23. Ra8 *
Tg4LG,8/P1p2kp1/3b1p2/5R2/3Pn1p1/1P2P3/4r3/B5K1 w - - 3 32,a7a8q d6h2 g1f1 e4g3,1584,74,96,13043,endgame mate mateIn2 short,https://lichess.org/exbJZhJH#62,,1252128,exbJZhJH,1. e3 b6 2. Qf3 d5 3. c4 e6 4. cxd5 exd5 5. Nc3 Nf6 6. Bb5+ Bd7 7. Bc4 Bc6 8. Bxd5 Bxd5 9. Nxd5 Qxd5 10. Qh3 Bd6 11. Nf3 O-O 12. O-O Nbd7 13. b3 Ne5 14. Ng5 h6 15. f4 hxg5 16. fxe5 Qxe5 17. d4 Qe6 18. Bb2 Qxh3 19. gxh3 Rae8 20. Rae1 Ne4 21. Rf5 f6 22. a4 Kf7 23. Kg2 Rh8 24. a5 g4 25. axb6 Rxh3 26. bxa7 Rxh2+ 27. Kg1 Reh8 28. Ra1 Rh1+ 29. Kg2 Rxa1 30. Bxa1 Rh2+ 31. Kg1 Re2 *
FwvK6,3rkb1r/2q2p2/p2p1np1/1pn1p1B1/4P3/P1N3NP/1PPQ1PB1/5RK1 b k - 0 20,f8e7 g5f6 e7f6 c3d5 c7c8 d5f6,1455,75,94,14878,advantage fork long middlegame,https://lichess.org/HiIPOvaE/black#39,,1398532,HiIPOvaE,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. h3 e5 7. Nde2 Be6 8. g4 h6 9. Bg2 Be7 10. O-O Qc7 11. Ng3 g6 12. Be3 Nbd7 13. Qd2 Bf8 14. Rad1 Rd8 15. Qe2 b5 16. a3 Bc4 17. Qd2 Bxf1 18. Rxf1 Nc5 19. g5 hxg5 20. Bxg5 *
A0JLH,r2qr3/2p2p1p/p3pkp1/1p2Qn2/3P4/5b2/PP1N1PPP/2R2RK1 b - - 1 21,f6e7 c1c7 d8c7 e5c7,1455,78,96,25451,crushing middlegame short,https://lichess.org/Mos6i4DL/black#41,,2443296,Mos6i4DL,1. d4 Nf6 2. c4 d5 3. cxd5 Nxd5 4. Nf3 g6 5. e4 Nb6 6. Nc3 Bg7 7. Bf4 a6 8. Be2 O-O 9. O-O Re8 10. Qd2 e6 11. e5 Nd5 12. Bh6 Nd7 13. Ne4 b5 14. Rac1 Bb7 15. Bxg7 Kxg7 16. Qe1 Ne7 17. Nfd2 Nf5 18. Nf6 Nxf6 19. exf6+ Kxf6 20. Bf3 Bxf3 21. Qe5+ *
FIZ4w,6k1/1p1n1ppp/2p2p2/5b2/P1PP4/2B1bN2/BP2r1PP/4R1K1 w - - 2 22,g1f1 e2f2 f1g1 f2f3,1488,76,95,17148,crushing discoveredAttack middlegame short,https://lichess.org/pfw9Uwtq#42,,1629060,pfw9Uwtq,1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nf6 5. Nxf6+ exf6 6. f4 Bf5 7. Nf3 Bd6 8. Qe2+ Qe7 9. Qxe7+ Bxe7 10. c3 O-O 11. Bc4 Nd7 12. O-O Bd6 13. Bd2 a5 14. a4 Nb6 15. Ba2 Rae8 16. c4 Nd7 17. Bxa5 Bxf4 18. Bc3 Re2 19. Rae1 Rfe8 20. Rxe2 Rxe2 21. Re1 Be3+ *
qQcBq,7r/ppk1pp1p/6p1/2P5/Nn1N1Pn1/P7/1P4PP/R5K1 b - - 0 22,h8d8 d4b5 c7b8 a3b4,1452,76,94,20108,advantage endgame short,https://lichess.org/2PNQXPeJ/black#43,,1890152,2PNQXPeJ,1. e4 d6 2. d4 g6 3. c4 Bg7 4. Nc3 Nf6 5. f4 c5 6. dxc5 Qa5 7. Qa4+ Qxa4 8. Nxa4 Nxe4 9. cxd6 Nxd6 10. Nf3 Be6 11. c5 Ne4 12. Be3 Nc6 13. Bd3 Nf6 14. O-O Rd8 15. Rfd1 Ng4 16. Bf2 Nb4 17. Bb5+ Bd7 18. Bxd7+ Rxd7 19. Rxd7 Kxd7 20. Bd4 Bxd4+ 21. Nxd4 Kc7 22. a3 *
OkUUP,8/p2Q3p/1p4p1/6k1/4q3/PP1p2P1/5P1P/5K2 w - - 0 38,h2h4 g5h6 f1g1 e4e1 g1g2 d3d2,1582,74,96,13047,advancedPawn crushing defensiveMove endgame long master queenEndgame,https://lichess.org/ViLDVlzB#74,,1252512,ViLDVlzB,1. Nf3 Nf6 2. c4 e6 3. Nc3 b6 4. a3 Bb7 5. d4 Be7 6. Qc2 O-O 7. e4 d5 8. e5 Ne4 9. cxd5 exd5 10. Bd3 f5 11. exf6 Bxf6 12. O-O Re8 13. Bf4 Nc6 14. Rae1 Nxd4 15. Nxd4 Bxd4 16. Nxe4 dxe4 17. Bxe4 Bxe4 18. Rxe4 Qf6 19. Bc1 c5 20. b3 Qf7 21. Rfe1 Rxe4 22. Rxe4 Re8 23. Rxe8+ Qxe8 24. Kf1 g6 25. Bb2 Qe5 26. Bxd4 cxd4 27. Qc8+ Kg7 28. Qd7+ Kh6 29. g3 Qe4 30. Qh3+ Kg7 31. Qd7+ Kf6 32. Qd6+ Kf7 33. Qd7+ Kf8 34. Qd8+ Kg7 35. Qd7+ Kh6 36. Qh3+ Kg5 37. Qd7 d3 *
G4JhH,rnbqkb1r/pp1p1p1p/4pnp1/6B1/3QP3/2P2N2/PP3PPP/RN2KB1R b KQkq - 2 6,b8c6 d4f6 d8f6 g5f6,1703,75,95,13472,crushing opening short,https://lichess.org/dlfEcyOe/black#11,French_Defense French_Defense_Knight_Variation,1279840,dlfEcyOe,1. e4 e6 2. Nf3 g6 3. d4 c5 4. c3 cxd4 5. Qxd4 Nf6 6. Bg5 *
IxL0T,r3kbr1/1b1p1p1p/p3Pp2/8/3B4/2qB4/P1P2RPP/R2Q2K1 b q - 0 16,c3d4 e6f7 e8f7 d3g6 g8g6 d1d4,1839,75,94,14439,advancedPawn advantage attackingF2F7 attraction discoveredAttack long middlegame,https://lichess.org/D3eINwOX/black#31,Sicilian_Defense Sicilian_Defense_Kan_Variation,1357266,D3eINwOX,1. e4 c5 2. Nc3 e6 3. Nf3 a6 4. d4 cxd4 5. Nxd4 b5 6. Be3 Qc7 7. Bd3 Bb7 8. O-O Nf6 9. f4 b4 10. e5 bxc3 11. exf6 gxf6 12. bxc3 Rg8 13. Rf2 Qxc3 14. f5 Nc6 15. fxe6 Nxd4 16. Bxd4 *
eQapb,rnbqk1nr/pp3ppp/4p3/3P4/1bB5/2N5/PP3PPP/R1BQK1NR b KQkq - 0 7,g8f6 d1a4 c8d7 a4b4,1483,75,95,20348,advantage fork opening short,https://lichess.org/j3GCmzc6/black#13,Queens_Gambit_Declined Queens_Gambit_Declined_Queens_Knight_Variation,1933060,j3GCmzc6,1. d4 d5 2. c4 e6 3. Nc3 dxc4 4. e4 Bb4 5. Bxc4 c6 6. d5 cxd5 7. exd5 *
1ajPB,5Qk1/1b1qn2p/pp1p2p1/2pPn3/2P2N2/1PNB4/P5PP/5RK1 b - - 0 22,g8f8 f4e6 f8g8 f1f8,1179,80,97,12899,doubleCheck mate mateIn2 middlegame short,https://lichess.org/DSmI7TfD/black#43,,1251203,DSmI7TfD,1. e4 e6 2. d4 b6 3. c4 Bb7 4. Nc3 g6 5. Bd3 Bg7 6. Be3 Ne7 7. Nge2 d6 8. O-O Nd7 9. Qd2 O-O 10. Bh6 f5 11. Bxg7 Kxg7 12. f3 fxe4 13. fxe4 c5 14. Rxf8 Qxf8 15. Rf1 Qc8 16. d5 exd5 17. exd5 Ne5 18. b3 a6 19. Qg5 Qd7 20. Qf6+ Kg8 21. Nf4 Rf8 22. Qxf8+ *
ypEGD,5r1k/5rpp/pp6/4p3/2PpQ3/qP1R1PP1/P5KP/R7 w - - 5 27,e4e2 e5e4 f3e4 f7f2 e2f2 f8f2 g2f2 a3b2 f2f3 b2a1,1509,76,97,18921,advantage attraction endgame fork sacrifice veryLong,https://lichess.org/9pFps0OK#52,,1835337,9pFps0OK,1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. c4 Qd6 5. Nc3 Nc6 6. Nf3 Nf6 7. Be2 e6 8. d3 Be7 9. g3 b6 10. Bf4 Qd7 11. Nb5 O-O 12. O-O Bb7 13. Qc2 a6 14. Nc3 Bd6 15. Bxd6 Qxd6 16. Rfd1 Nd4 17. Nxd4 cxd4 18. Ne4 Nxe4 19. dxe4 e5 20. f3 f5 21. Bd3 fxe4 22. Bxe4 Bxe4 23. Qxe4 Kh8 24. b3 Ra7 25. Kg2 Raf7 26. Rd3 Qa3 *
NPrSD,r1b2rk1/p4pp1/1bpQ3p/4p1q1/NP2P3/P1P2P2/6PP/2KR1B1R w - - 1 18,c1b2 f8d8 d6d8 b6d8,1383,74,94,15829,crushing middlegame short,https://lichess.org/ZMJT7n6l#34,Sicilian_Defense Sicilian_Defense_Taimanov_Variation,1487926,ZMJT7n6l,1. e4 c5 2. Nc3 Nc6 3. Nf3 e6 4. d4 cxd4 5. Nxd4 e5 6. Nxc6 bxc6 7. Be3 Bb4 8. Qd2 Nf6 9. a3 Ba5 10. Bg5 h6 11. Bxf6 Qxf6 12. O-O-O O-O 13. b4 Bb6 14. f3 Bd4 15. Na4 d6 16. c3 Bb6 17. Qxd6 Qg5+ *
g4oaS,6k1/1q3ppp/7r/pB3P2/6P1/1PP2KNn/P1Q2P2/7R w - - 2 32,c2e4 h3g5 f3f4 g5e4,1333,75,96,12780,crushing fork middlegame short,https://lichess.org/OLxbMNfq#62,,1226880,OLxbMNfq,1. g3 c5 2. Bg2 Nc6 3. d3 e5 4. Nf3 Nf6 5. O-O d5 6. c3 Be7 7. Nbd2 Be6 8. e4 dxe4 9. dxe4 Bg4 10. Qc2 O-O 11. Rd1 Qc7 12. Nc4 Rad8 13. Be3 b5 14. Ncd2 a5 15. b3 Rd7 16. h3 Bh5 17. g4 Bg6 18. Nh4 Rfd8 19. Nf5 Bxf5 20. exf5 Qd6 21. Bf3 e4 22. Nxe4 Qc7 23. Rxd7 Rxd7 24. Ng3 Qd8 25. Bxc6 Rd6 26. Bxb5 Nd5 27. Bxc5 Rh6 28. Bxe7 Qxe7 29. Kg2 Nf4+ 30. Kf3 Nxh3 31. Rh1 Qb7+ *
1nUO4,3r1qk1/1p2rppp/p7/5P2/Q5R1/4PNbP/PP2R3/5K2 b - - 12 28,g3b8 f5f6 e7e6 g4g7 f8g7 f6g7,2053,82,90,44249,advancedPawn crushing kingsideAttack long middlegame pin,https://lichess.org/AtQYXIIu/black#55,,3982410,AtQYXIIu,1. e4 c6 2. Nf3 d5 3. exd5 cxd5 4. d4 Nc6 5. Bb5 Bg4 6. Be3 e6 7. Nbd2 Nf6 8. h3 Bh5 9. c4 Be7 10. cxd5 Nxd5 11. Qc2 Rc8 12. Qa4 O-O 13. O-O Nxe3 14. fxe3 a6 15. Bd3 e5 16. Bf5 Rc7 17. dxe5 Bc5 18. Rfe1 Nxe5 19. g4 Bg6 20. Rad1 Bxf5 21. gxf5 Nxf3+ 22. Nxf3 Qe7 23. Rd5 Rd8 24. Re5 Qf8 25. Kf1 Bd6 26. Re4 Bg3 27. Re2 Re7 28. Rg4 *
VE8HL,r1bq3r/4ppkp/p2p2p1/2n3QP/2nNP1P1/2N2P2/P1B5/2KR3R b - - 1 20,e7e5 h5h6 g7g8 g5d8,1534,75,94,14472,interference mate mateIn2 middlegame short,https://lichess.org/YOR3ddKO/black#39,,1360368,YOR3ddKO,1. c4 Nf6 2. Nc3 g6 3. e4 d6 4. d4 Bg7 5. f3 Nbd7 6. Be3 O-O 7. Bd3 c5 8. Nge2 cxd4 9. Nxd4 Nc5 10. Bc2 Nh5 11. g4 Nf6 12. Qd2 Nfd7 13. h4 Ne5 14. b3 a6 15. O-O-O b5 16. Bh6 bxc4 17. Bxg7 Kxg7 18. h5 Rh8 19. bxc4 Nxc4 20. Qg5 *
hA7jw,8/1R3pkp/3p1np1/p5N1/P4rP1/7P/8/6K1 b - - 1 31,f6g4 g5e6 g7h6 e6f4,1324,76,95,23841,advantage endgame pin short,https://lichess.org/uFP2xGa8/black#61,,2264895,uFP2xGa8,1. e4 g6 2. Nc3 Bg7 3. f4 Nc6 4. d4 e6 5. Nf3 Nge7 6. d5 exd5 7. exd5 Bxc3+ 8. bxc3 Nb8 9. Qd4 O-O 10. Bd3 d6 11. O-O Nf5 12. Bxf5 Bxf5 13. Re1 Nd7 14. h3 Qf6 15. g4 Bxc2 16. Qb4 Nc5 17. Be3 a5 18. Qb5 Qxc3 19. Rac1 Nd3 20. Bd4 Qb4 21. Qxb4 Nxb4 22. Re7 Rac8 23. Bf6 Nxd5 24. Rxc2 Nxf6 25. Rexc7 Rxc7 26. Rxc7 Re8 27. Rxb7 Re2 28. Rb8+ Kg7 29. a4 Re4 30. Rb7 Rxf4 31. Ng5 *
vDVLM,2r2rk1/5pb1/p5p1/1p1Rn2p/4P3/1B2BP2/PP3PKP/4R3 w - - 0 23,e3d4 e5d3 e1d1 d3f4,1821,78,95,14590,advantage middlegame short,https://lichess.org/w7MBfvw2#44,,1386050,w7MBfvw2,1. e4 g6 2. d4 Bg7 3. Nf3 c5 4. c3 Nf6 5. Nbd2 cxd4 6. cxd4 O-O 7. Bd3 d6 8. O-O e5 9. dxe5 dxe5 10. Bc4 Nc6 11. Re1 Bg4 12. Nb3 Nd4 13. Nbxd4 exd4 14. Qxd4 Bxf3 15. Qxd8 Raxd8 16. gxf3 a6 17. Bg5 Rc8 18. Bb3 Nd7 19. Rad1 Ne5 20. Kg2 h6 21. Be3 b5 22. Rd5 h5 *
waKWu,r3r1k1/5pb1/1pq3pp/2nNP3/p7/P4N2/1PQ3PP/2RR3K b - - 1 31,a8d8 d5e7 e8e7 d1d8,1677,75,95,14321,advantage deflection discoveredAttack kingsideAttack master middlegame short,https://lichess.org/PnaGvLKB/black#61,,1360495,PnaGvLKB,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd6 4. Nb5 Qb6 5. d4 c6 6. Nc3 Nf6 7. Bc4 Bf5 8. Nf3 Nbd7 9. O-O e6 10. Re1 Be7 11. Bb3 O-O 12. Be3 Qc7 13. Ne2 h6 14. Ng3 Bh7 15. Qd2 Rfe8 16. Rad1 a5 17. c3 Nd5 18. Bc2 Bxc2 19. Qxc2 Nxe3 20. fxe3 e5 21. e4 a4 22. Nf5 Bf8 23. a3 g6 24. Ne3 exd4 25. cxd4 Qb6 26. e5 Bg7 27. Kh1 c5 28. Nd5 Qc6 29. dxc5 Nxc5 30. Rc1 b6 31. Red1 *
AdkYm,r5r1/pb1pk3/2pR1n2/1p2q2p/1P2P3/2N2QP1/1P3P1p/3R3K b - - 0 25,f6g4 d6d7 e7e8 f3f7,1196,74,96,13183,fork mate mateIn2 middlegame short,https://lichess.org/HQfRrtWb/black#49,,1265568,HQfRrtWb,1. e4 e5 2. Nf3 Qf6 3. Bc4 c6 4. Bb3 h6 5. d3 Bc5 6. O-O g5 7. Be3 Na6 8. c3 g4 9. Nfd2 h5 10. d4 exd4 11. cxd4 Bxd4 12. Bxd4 Qxd4 13. Nc3 Nc5 14. h3 gxh3 15. Bxf7+ Kxf7 16. Qf3+ Nf6 17. Nb3 Nxb3 18. Rad1 Qe5 19. axb3 h2+ 20. Kh1 Rg8 21. g3 Ke6 22. Rd3 b5 23. Rfd1 Bb7 24. Rd6+ Ke7 25. b4 *
8NO1C,8/8/1R3kp1/p3rn1p/P7/3K2PP/5P2/8 b - - 4 42,f6g5 f2f4 g5h6 f4e5,1611,74,96,14862,crushing endgame fork short,https://lichess.org/xgP90XeI/black#83,,1426752,xgP90XeI,1. d4 e6 2. c4 Bb4+ 3. Bd2 Bxd2+ 4. Qxd2 b6 5. e4 d6 6. Nf3 Ne7 7. Bd3 Bb7 8. Nc3 Nd7 9. O-O O-O 10. d5 e5 11. Ne2 Ng6 12. h3 Nf6 13. Rab1 Nh5 14. b4 Bc8 15. Rfc1 Nhf4 16. Ng3 Qd7 17. Bf1 Qe7 18. c5 bxc5 19. bxc5 dxc5 20. Qa5 c6 21. Rxc5 cxd5 22. Rxd5 Nxd5 23. exd5 Qd6 24. Bc4 Ne7 25. Ne4 Qg6 26. Nxe5 Qxe4 27. Re1 Qd4 28. d6 Qxd6 29. Nxf7 Rxf7 30. Re3 Bb7 31. Rd3 Nc6 32. Bxf7+ Kxf7 33. Qf5+ Qf6 34. Rd7+ Ne7 35. Qxf6+ Kxf6 36. Rxb7 g6 37. Kf1 h5 38. Ke2 Nf5 39. g3 a5 40. a4 Re8+ 41. Kd3 Re5 42. Rb6+ *
epW5F,2krr3/Qpp3pp/2bb1p2/8/8/1P4P1/P1PP1P1P/q1BK1B1R b - - 0 17,c6h1 f1h3 f6f5 h3f5 e8e6 f5e6 d8d7 a7a8,1653,73,96,16706,mate mateIn4 middlegame pin queensideAttack veryLong,https://lichess.org/YTqDxVyL/black#33,Scandinavian_Defense Scandinavian_Defense_Other_variations,1603776,YTqDxVyL,1. e4 d5 2. e5 Nc6 3. Nf3 Bd7 4. Nc3 d4 5. Nb5 Nh6 6. Nbxd4 Nf5 7. Nxc6 Bxc6 8. Ng5 Qd5 9. Nf3 O-O-O 10. b3 Nd4 11. Nxd4 Qxd4 12. Qe2 f6 13. exf6 exf6 14. Qe3 Qxa1 15. Kd1 Bd6 16. Qxa7 Rhe8 17. g3 *
XMN73,2r2bk1/p1q2ppp/4p3/3pN2N/6Q1/7P/r4PP1/4R1K1 b - - 3 29,c7c2 h5f6 g8h8 e5f7,1438,75,96,15145,deflection mate mateIn2 middlegame pin short,https://lichess.org/bAwPZf4G/black#57,,1453920,bAwPZf4G,1. e4 c6 2. Bc4 d5 3. exd5 cxd5 4. Bb3 Nc6 5. Nf3 Nf6 6. O-O Bg4 7. h3 Bh5 8. c3 e6 9. d4 Be7 10. Nbd2 O-O 11. Re1 Qc7 12. Nf1 Rfc8 13. Ng3 Bg6 14. Bc2 Bxc2 15. Qxc2 b5 16. Bg5 Rab8 17. Bxf6 Bxf6 18. Nh5 Be7 19. Ne5 Nxd4 20. Qd3 Nc6 21. Ng4 b4 22. cxb4 Nxb4 23. Qf3 Nc2 24. Rac1 Nxe1 25. Rxe1 Rxb2 26. Ne5 Bd6 27. Nd3 Rxa2 28. Qg4 Bf8 29. Ne5 *
fPBJ0,2r2rk1/4pp2/3p2Q1/p3b2p/Pp5q/1B6/1PP1N3/1K1R4 b - - 0 28,g8h8 g6h6 h8g8 d1g1,1293,75,96,22321,crushing middlegame short,https://lichess.org/ydmqrWwK/black#55,,2142816,ydmqrWwK,1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. Nf3 d6 5. Be3 Bg4 6. Qd2 Bxf3 7. gxf3 Qb6 8. O-O-O Qc7 9. Bc4 b5 10. Bb3 a5 11. a4 b4 12. Ne2 Nd7 13. h4 h5 14. f4 c5 15. Bd5 Rc8 16. dxc5 Nxc5 17. Bxc5 Qxc5 18. Ng3 Nf6 19. Bb3 Ng4 20. Rhf1 Nh2 21. Rfe1 Nf3 22. Qd3 Nxe1 23. Rxe1 Qxf2 24. Rd1 Qxf4+ 25. Kb1 O-O 26. Ne2 Qxh4 27. e5 Bxe5 28. Qxg6+ *
eg2wj,R7/8/1k2P3/8/1p1K4/pr6/8/8 b - - 0 62,b3b1 e6e7 b1d1 d4c4,1635,76,96,18846,advancedPawn crushing defensiveMove endgame rookEndgame short,https://lichess.org/8v25tMZT/black#123,,1809216,8v25tMZT,1. d4 Nf6 2. Nf3 e6 3. Bf4 d5 4. e3 c5 5. c3 Nc6 6. Nbd2 Bd6 7. Ne5 O-O 8. Bd3 Bxe5 9. dxe5 Nd7 10. Nf3 Qc7 11. Ng5 g6 12. h4 Ndxe5 13. h5 Nxd3+ 14. Qxd3 e5 15. hxg6 exf4 16. Rxh7 Ne5 17. gxf7+ Rxf7 18. Qxd5 Bf5 19. Nxf7 Kxh7 20. Nxe5 Rd8 21. Qf7+ Qxf7 22. Nxf7 Rf8 23. Ng5+ Kg6 24. Nf3 fxe3 25. fxe3 Re8 26. Kf2 c4 27. Rd1 Bd3 28. Rh1 Re6 29. b4 Ra6 30. Ra1 Ra3 31. Ne5+ Kf5 32. Nxd3 cxd3 33. Ke1 Rxc3 34. Kd2 Ra3 35. Rf1+ Ke5 36. g4 Rxa2+ 37. Kxd3 Ra3+ 38. Kd2 Rb3 39. Rf4 Rb2+ 40. Kd3 Rb3+ 41. Ke2 b6 42. Kf3 Rb1 43. Rf5+ Ke6 44. b5 Rf1+ 45. Ke4 Rg1 46. g5 Rg4+ 47. Rf4 Rxg5 48. Rh4 Rxb5 49. Rh6+ Kd7 50. Kd4 a5 51. e4 a4 52. Rh7+ Kc6 53. Ra7 Rb4+ 54. Kd3 b5 55. Ra8 Rb3+ 56. Kd4 Rb4+ 57. Kd3 Kb7 58. Ra5 Kb6 59. Ra8 Rb3+ 60. Kd4 a3 61. e5 b4 62. e6 *
N5Axl,3q2r1/3P1pk1/p3b3/1p2Q3/P1pR4/2P5/1P4P1/6K1 b - - 4 47,g7g6 e5g3 g6f6 g3g8 d8g8 d7d8q g8d8 d4d8,2058,78,92,143500,advancedPawn crushing endgame exposedKing master promotion superGM veryLong,https://lichess.org/WrNrep7A/black#93,,13202000,WrNrep7A,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 d6 8. c3 O-O 9. h3 Nb8 10. d4 Nbd7 11. Nbd2 Bb7 12. Bc2 Re8 13. Nf1 Bf8 14. Ng3 c5 15. d5 c4 16. a4 g6 17. Bg5 h6 18. Be3 Qc7 19. Qd2 Kh7 20. Rf1 Nc5 21. Nh2 Nfd7 22. f4 exf4 23. Rxf4 Ne5 24. Ng4 Nxg4 25. hxg4 Bg7 26. Raf1 Re7 27. Bd4 Rae8 28. Bxg7 Kxg7 29. Nh5+ gxh5 30. gxh5 Rh8 31. Rg4+ Kf8 32. Rf6 Re5 33. Rxh6 Rxh5 34. Rxh8+ Rxh8 35. Qg5 Ke8 36. e5 dxe5 37. Qf6 Rf8 38. d6 Qd8 39. Qxe5+ Ne6 40. Bf5 Qb6+ 41. Rd4 Bc8 42. Qf6 Qd8 43. Qe5 Rg8 44. Bxe6 Bxe6 45. d7+ Kf8 46. Qc5+ Kg7 47. Qe5+ *
6ByYN,3q2k1/rr3ppp/p2p4/1p1Pb3/3pP1B1/P2P1QPP/1P3R1K/2R5 b - - 6 23,b5b4 c1c8 d8c8 g4c8,1644,74,96,16232,crushing middlegame pin short,https://lichess.org/J53Mz78T/black#45,,1558272,J53Mz78T,1. e4 c5 2. c4 e5 3. Nf3 Nc6 4. Nc3 Nf6 5. d3 Be7 6. g3 d6 7. h3 Be6 8. Bg2 O-O 9. O-O a6 10. Kh2 Qd7 11. a3 b6 12. Nd5 Rfb8 13. Bg5 Bxd5 14. cxd5 Nd4 15. Nxd4 cxd4 16. Bxf6 Bxf6 17. Bf3 b5 18. Bg4 Qd8 19. f4 exf4 20. Rxf4 Be5 21. Rf2 Rb7 22. Qf3 Raa7 23. Rc1 *
7Xg6X,8/pp1b1p1k/4p1pp/3p4/3Q1P2/PP4q1/2r5/3K3R b - - 1 34,g3g2 h1h6 h7h6 d4h8,1194,77,94,16282,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/X9lb8Bs9/black#67,,1530508,X9lb8Bs9,1. d4 h6 2. Bf4 d5 3. e3 c5 4. c3 Nc6 5. Bd3 Nf6 6. Ne2 Qb6 7. b3 e6 8. O-O Be7 9. Nd2 Nh5 10. g4 Nxf4 11. Nxf4 cxd4 12. exd4 Qc7 13. Qf3 O-O 14. Rae1 Bg5 15. Nh5 Bxd2 16. Re2 Bxc3 17. Bh7+ Kxh7 18. Qxc3 Qe7 19. f3 g6 20. Ng3 Qf6 21. Rd1 Bd7 22. a3 Rac8 23. Qe3 Rc7 24. Rc2 Rfc8 25. Rdc1 Qe7 26. h4 Qxh4 27. Kg2 Qg5 28. f4 Qxg4 29. Rh1 Nxd4 30. Rxc7 Rxc7 31. Qxd4 Rc2+ 32. Kf1 Qf3+ 33. Ke1 Qxg3+ 34. Kd1 *
